specSHA256	specBlob	semanticManifestSHA256	semanticCandidateLedgerSHA256	semanticCandidateRowRoot	unitStartLine	unitID	requirementID	semanticBaselineRequirementID	stage	currentDisposition	disposition	currentExecutionState	executionState	currentSourceIDs	sourceIDs	currentSourceClass	sourceClass	currentTargetTuple	targetTuple	resolution	reason
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	231	QUN-7a37a526ceb55c47201a6a63	QRS-47f6729ae30f14a0df072cf4	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS2|FDS2-FOR|FDS2-DRAFT|I41|UDEC28	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS2:scanRecord:externalObservedOnly|FDS2-FOR:repositoryCommitted:forensicEvidenceOnly|FDS2-DRAFT:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0-R3.historicalClosure@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0-R3.historicalClosure@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	231	QUN-7a37a526ceb55c47201a6a63	QRS-975580b7fb2abce9534f9d94	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS2|FDS2-FOR|FDS2-DRAFT|I41|UDEC28	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS2:scanRecord:externalObservedOnly|FDS2-FOR:repositoryCommitted:forensicEvidenceOnly|FDS2-DRAFT:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0-R3.historicalClosure@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0-R3.historicalClosure@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	291	QUN-1c8c9eb90c84b1546884d9dd	QRS-ced1384072021925fce7d175	-	POST_SEMANTIC_MAPPING	operationalScanGate	operationalScanGate	nonExecutable	nonExecutable	DS3|DS022-SKILL|DS022-CONTRACT|DS022-RUNTIME|DS022-REPORT	DS3|DS022-PLUGINJSON|DS022-MCPJSON|DS022-LOADER|DS022-BR000|DS022-BR001|DS022-BRCAT|DS022-RUNTIME|DS022-WBDB|DS022-WBSCHEMA|DS022-WBENCH|DS022-SKILL|DS022-PROLOGUE|DS022-CORE|DS022-CONTRACT|DS022-MANIFEST-SCHEMA|DS022-FINDINGS-SCHEMA|DS022-COVERAGE-SCHEMA|DS022-FINALIZER|DS022-REPORT|DS022-VALIDATOR	DS3:scanRecord:notStarted|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-REPORT:externalFrozen:externalObservedOnly	DS3:scanRecord:notStarted|DS022-PLUGINJSON:externalFrozen:externalObservedOnly|DS022-MCPJSON:externalFrozen:externalObservedOnly|DS022-LOADER:externalFrozen:externalObservedOnly|DS022-BR000:externalFrozen:externalObservedOnly|DS022-BR001:externalFrozen:externalObservedOnly|DS022-BRCAT:externalFrozen:externalObservedOnly|DS022-RUNTIME:externalFrozen:externalObservedOnly|DS022-WBDB:externalFrozen:externalObservedOnly|DS022-WBSCHEMA:externalFrozen:externalObservedOnly|DS022-WBENCH:externalFrozen:externalObservedOnly|DS022-SKILL:externalFrozen:externalObservedOnly|DS022-PROLOGUE:externalFrozen:externalObservedOnly|DS022-CORE:externalFrozen:externalObservedOnly|DS022-CONTRACT:externalFrozen:externalObservedOnly|DS022-MANIFEST-SCHEMA:externalFrozen:externalObservedOnly|DS022-FINDINGS-SCHEMA:externalFrozen:externalObservedOnly|DS022-COVERAGE-SCHEMA:externalFrozen:externalObservedOnly|DS022-FINALIZER:externalFrozen:externalObservedOnly|DS022-REPORT:externalFrozen:externalObservedOnly|DS022-VALIDATOR:externalFrozen:externalObservedOnly	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	codex-security.external-plugin@-@deepScan3Operations@/Users/changgeng/.codex/plugins/cache/openai-curated-remote/codex-security/0.1.22/skills/deep-security-scan/SKILL.md@D0.preflight@-@nonExecutable	MAPPING_TRANSITION	OSG_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	513	QUN-5f648e973c297444e1a14fd4	QRS-983b28fc6116574e2162a848	QRS-fe540af64dea75bd9c2efc73	POST_SEMANTIC_MAPPING	projectionOfControlledRequirement	projectionOfControlledRequirement	nonExecutable	nonExecutable	P0B-W1|P0B-W2|C08-PERSIST|P0C-RECOVERY	P0B-W1|P0B-W2|C08-PERSIST|C08-RETENTION|P0C-RECOVERY|P0C-RETENTION	P0B-W1:repositoryCommitted:admittedControlled|P0B-W2:repositoryCommitted:admittedControlled|C08-PERSIST:repositoryPrecommit:pendingA0|P0C-RECOVERY:repositoryPrecommit:pendingProtectedIntake	P0B-W1:repositoryCommitted:admittedControlled|P0B-W2:repositoryCommitted:admittedControlled|C08-PERSIST:repositoryPrecommit:pendingA0|C08-RETENTION:repositoryPrecommit:pendingA0|P0C-RECOVERY:repositoryPrecommit:pendingProtectedIntake|P0C-RETENTION:repositoryPrecommit:pendingProtectedIntake	state.snapshot-contracts@W1@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASSemanticStateLakeContracts.swift@BASSemanticStateLakeContracts@-@nonExecutable	state.snapshot-contracts@W1@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASSemanticStateLakeContracts.swift@BASSemanticStateLakeContracts@-@nonExecutable|state.k3-control-nucleus@W2@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASSQLiteEventLogStorage.swift@BASSQLiteEventLogStorage@-@nonExecutable	MAPPING_TRANSITION	FINAL_RETENTION_K3
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	582	QUN-46a5c26d03eb268a9be57d04	QRS-3d79eda1ccadfa652e29cc8f	QRS-fafbb16bcf3c194ca37b53df	POST_SEMANTIC_MAPPING	projectionOfControlledRequirement	projectionOfControlledRequirement	nonExecutable	nonExecutable	P0B-W1|P0B-W2|C08-SUBAGENTS|C08-CONTINUITY|P0C-SYMBOLS	P0B-W6|C08-CONTINUITY|C08-EFFECTS|P0C-ASSERT	P0B-W1:repositoryCommitted:admittedControlled|P0B-W2:repositoryCommitted:admittedControlled|C08-SUBAGENTS:repositoryPrecommit:pendingA0|C08-CONTINUITY:repositoryPrecommit:pendingA0|P0C-SYMBOLS:repositoryPrecommit:pendingProtectedIntake	P0B-W6:repositoryCommitted:admittedControlled|C08-CONTINUITY:repositoryPrecommit:pendingA0|C08-EFFECTS:repositoryPrecommit:pendingA0|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	state.snapshot-contracts@W1@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASSemanticStateLakeContracts.swift@BASSemanticStateLakeContracts@-@nonExecutable|runtime.semantic-dag@W1@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASSemanticTurnDAG.swift@BASSemanticTurnDAG@-@nonExecutable|state.k3-control-nucleus@W2@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASSQLiteEventLogStorage.swift@BASSQLiteEventLogStorage@-@nonExecutable	state.snapshot-contracts@W1@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASSemanticStateLakeContracts.swift@BASSemanticStateLakeContracts@-@nonExecutable|runtime.semantic-dag@W1@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASSemanticTurnDAG.swift@BASSemanticTurnDAG@-@nonExecutable|state.k3-control-nucleus@W2@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASSQLiteEventLogStorage.swift@BASSQLiteEventLogStorage@-@nonExecutable|runtime.semantic-executor@W6@-@BehavioralAISubstrate/Sources/BASHostKit/BASTurnRuntimeEngine.swift@BASTurnRuntimeEngine@-@nonExecutable	MAPPING_TRANSITION	POSSIBLY_STARTED_EFFECT_EXECUTOR
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	613	QUN-f8891d4b76d17e5468d205c8	QRS-07f7cbceb111d6e8a37aaa8f	QRS-a3cb6c3c4839d867e8a49af0	POST_SEMANTIC_MAPPING	projectionOfControlledRequirement	projectionOfControlledRequirement	nonExecutable	nonExecutable	P0B-W1|P0B-W2|C08-INQUIRY|P0C-SYMBOLS	P0B-W1|P0B-W2|C08-INQUIRY|C08-RETENTION|P0C-RETENTION|P0C-SYMBOLS	P0B-W1:repositoryCommitted:admittedControlled|P0B-W2:repositoryCommitted:admittedControlled|C08-INQUIRY:repositoryPrecommit:pendingA0|P0C-SYMBOLS:repositoryPrecommit:pendingProtectedIntake	P0B-W1:repositoryCommitted:admittedControlled|P0B-W2:repositoryCommitted:admittedControlled|C08-INQUIRY:repositoryPrecommit:pendingA0|C08-RETENTION:repositoryPrecommit:pendingA0|P0C-RETENTION:repositoryPrecommit:pendingProtectedIntake|P0C-SYMBOLS:repositoryPrecommit:pendingProtectedIntake	state.snapshot-contracts@W1@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASSemanticStateLakeContracts.swift@BASSemanticStateLakeContracts@-@nonExecutable|artifact.mesh@W1@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASArtifactMeshCore.swift@BASArtifactMeshCore@-@nonExecutable|state.k3-control-nucleus@W2@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASSQLiteEventLogStorage.swift@BASSQLiteEventLogStorage@-@nonExecutable|state.memory-content-erasure@W2@-@BehavioralAISubstrate/Sources/BASMemory/BASArtifactErasureDomainCrypto.swift@state.memory-content-erasure@-@nonExecutable	state.snapshot-contracts@W1@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASSemanticStateLakeContracts.swift@BASSemanticStateLakeContracts@-@nonExecutable|artifact.mesh@W1@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASArtifactMeshCore.swift@BASArtifactMeshCore@-@nonExecutable|state.k3-control-nucleus@W2@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASSQLiteEventLogStorage.swift@BASSQLiteEventLogStorage@-@nonExecutable|state.memory-content-erasure@W2@-@BehavioralAISubstrate/Sources/BASMemory/BASArtifactErasureDomainCrypto.swift@state.memory-content-erasure@-@nonExecutable	MAPPING_TRANSITION	WHISPER_RETENTION_AUTHORITIES
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	823	QUN-1de102e34b4b827bff0ad8a4	QRS-89a98a29624d14cb5c147cf4	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS2|DS1OBS|FDS2-IDX|FDS2-FOR|I41|UDEC28	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|FDS2-FOR:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0-R3.historicalClosure@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0-R3.historicalClosure@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	823	QUN-1de102e34b4b827bff0ad8a4	QRS-feb4602d0b61c6446200d1e5	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS2|DS1OBS|FDS2-IDX|FDS2-FOR|I41|UDEC28	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|FDS2-FOR:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0-R3.historicalClosure@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0-R3.historicalClosure@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	830	QUN-e9a0d1e3fbea510f9d6427c7	QRS-0b3f4744105b39c2e24890a1	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS1OBS|UDEC28	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0.freezeNormalize@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0.freezeNormalize@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	830	QUN-e9a0d1e3fbea510f9d6427c7	QRS-4f194067f97fa01c1c9203de	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS1OBS|UDEC28	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0.freezeNormalize@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0.freezeNormalize@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	830	QUN-e9a0d1e3fbea510f9d6427c7	QRS-50419029f2c517c471d8b83d	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS1OBS|UDEC28	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0.freezeNormalize@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0.freezeNormalize@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	830	QUN-e9a0d1e3fbea510f9d6427c7	QRS-6bfc646ada76ef4d59200041	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS1OBS|UDEC28	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0.freezeNormalize@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0.freezeNormalize@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	830	QUN-e9a0d1e3fbea510f9d6427c7	QRS-77baedd68c542d160206fb8b	QRS-652e690c3063a6665b6647dc	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS1OBS|UDEC28	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0.freezeNormalize@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0.freezeNormalize@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	830	QUN-e9a0d1e3fbea510f9d6427c7	QRS-b27a1cea53dcdfa3f24a6e92	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS1OBS|UDEC28	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0.freezeNormalize@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R0.freezeNormalize@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
