schemaVersion	recordType	subjectID	unitID	requirementID	childID	unitClass	anchorKind	specPath	specBlob	specByteLength	specLineCount	specSHA256	headingPath	anchorLocator	unitStartByte	unitEndByteExclusive	unitStartLine	unitEndLine	unitSpanSHA256	unitSemanticSHA256	requirementSemanticSHA256	disposition	executionState	clauseCount	clauseRoot	sourceBindingCount	sourceBindingRoot	targetBindingCount	targetBindingRoot	bindingOrdinal	clauseOrdinal	clauseRole	clauseStartByte	clauseEndByteExclusive	clauseSHA256	clauseCommitment	sourceID	sourceKind	sourcePath	sourceLocator	sourceRevision	sourceCommit	sourceTree	sourceBlob	sourceByteLength	sourceSHA256	admissionState	scanNumber	scanKind	scanID	scanTargetRevision	scanOfficialState	canonicalArtifactState	targetOrdinal	governedOwner	governedWave	nonProductionClass	selectorPath	selectorID	pendingGateID	targetCommitment	sourceBindingCommitment	rowCommitment
1	UNIT	QUN-064aa6418178b2b1c8cbf8f8	QUN-064aa6418178b2b1c8cbf8f8	-	-	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000000d4661756c7420636c6173736573	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000000d4661756c7420636c6173736573:listLeader:3	42335	42408	778	778	22a8f6ef84e3ba27847f7000fffe4610a711e3d6ed6e2c60194bd8700b2ca6da	064aa6418178b2b1c8cbf8f8d30a1fdc570b013ee8ec79325af1709dec819b6f	-	-	-	-	-	0	15bce4580fa583e50b1dc6d971aea4584a9f9a9f8156027db2804fa6e0444dff	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	520e039b0a7e35c5a24f32c942549384cd370076d5292e88cd8ad169c5e436ad
1	UNIT	QUN-06d9650e5a9217085242416c	QUN-06d9650e5a9217085242416c	-	-	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000401000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000002d52302d523320e2809420486973746f726963616c2044656570205363616e20726573756c7420636c6f7375726503000000000000001052333a20436c6f73757265206761746504000000000000007a54686520666f6c6c6f77696e67206c6973742069732074686520636f6d706c65746520636f6e6a756e637469766520736574206f6620707265646963617465732c20616e6420657665727920707265646963617465206d75737420686f6c64206265666f72652044656570205363616e202333206c61756e6368	qinao-unit-locator/v1:qhp1:0000000401000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000002d52302d523320e2809420486973746f726963616c2044656570205363616e20726573756c7420636c6f7375726503000000000000001052333a20436c6f73757265206761746504000000000000007a54686520666f6c6c6f77696e67206c6973742069732074686520636f6d706c65746520636f6e6a756e637469766520736574206f6620707265646963617465732c20616e6420657665727920707265646963617465206d75737420686f6c64206265666f72652044656570205363616e202333206c61756e6368:listLeader:3	51781	52043	941	944	59736bbe9b8111263c0ece7d1544910f757f4de1c64046c3741ec229a73319b3	06d9650e5a9217085242416c9048e9e6df98430e45882c470b25b64fcf3fd164	-	-	-	-	-	0	15bce4580fa583e50b1dc6d971aea4584a9f9a9f8156027db2804fa6e0444dff	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bcc0abee646185ee4336937cb14b7c5a97dbf172cdcc0eec7aba679a95d51511
1	UNIT	QUN-06ee6066493fb7728db0c7ef	QUN-06ee6066493fb7728db0c7ef	-	-	normativeBearing	prose	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000002044657465726d696e6973746963206c6f6e672d636861696e2070726f66696c65	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413420e280942043726173682c207265706c61792c20616e6420676c6f62616c2d696e76617269616e742063657274696669636174696f6e03000000000000002044657465726d696e6973746963206c6f6e672d636861696e2070726f66696c65:prose:1	42747	43401	788	796	35e61a339576e590564e9b8d205931b14f5a2e7d54d70eb25e6089e435138629	06ee6066493fb7728db0c7ef26ad2671c1f4cb6cbbd9f3bfa243777dae831b1c	-	-	-	-	-	0	15bce4580fa583e50b1dc6d971aea4584a9f9a9f8156027db2804fa6e0444dff	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	09f8049ac4202b4abe6570785d69a32ccd6595763ed277212ba33abec87d396e
1	UNIT	QUN-0717e8ae708177c12a3092dc	QUN-0717e8ae708177c12a3092dc	-	-	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000012557365722d76697369626c6520737461746503000000000000004d416c6c20616e64206f6e6c792074686520666f6c6c6f77696e6720746f6b656e7320617265207065726d69747465642070726f64756374207265636f766572792d73746174652076616c756573	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000012557365722d76697369626c6520737461746503000000000000004d416c6c20616e64206f6e6c792074686520666f6c6c6f77696e6720746f6b656e7320617265207065726d69747465642070726f64756374207265636f766572792d73746174652076616c756573:listLeader:6	66316	66327	1176	1176	c511553f6219f616cee8c347c7b0f7b11e9a0488bfec1a849072706cb2ff4e43	0717e8ae708177c12a3092dc80e154561dc3f7f7bb7f472d3da0ba0734ca2c91	-	-	-	-	-	0	15bce4580fa583e50b1dc6d971aea4584a9f9a9f8156027db2804fa6e0444dff	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	37528fc4fd58821f6fb2c6d57db170478a17dfa2d2822453f922e3b3a41258cb
1	UNIT	QUN-0740b2844c82e9e1e039766b	QUN-0740b2844c82e9e1e039766b	-	-	evidence	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000002146726f7a656e20696e7075747320616e642065766964656e63652073746174757303000000000000002744656570205363616e206f7065726174696f6e616c20636f6e747261637420736e617073686f74	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000002146726f7a656e20696e7075747320616e642065766964656e63652073746174757303000000000000002744656570205363616e206f7065726174696f6e616c20636f6e747261637420736e617073686f74:listLeader:16	13847	13966	279	280	394f951f300580c0daad69f2ff59b555998faf3d5da846f8c4060922415695cd	0740b2844c82e9e1e039766bb50baa6f95e2df235e2ade9016f0e220829bfc21	-	-	-	-	-	1	5b8d2e0dd5b152187b8f0ff8c3705075cc1bbcaf80f15ac2eccf1b5f6326f784	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9e05ae0c92239d4217d2f7181d6c5d65a5ff61b9b0a96c65a33c96bcf27d1e7c
1	UNIT	QUN-07461f3d6773225530fe1c53	QUN-07461f3d6773225530fe1c53	-	-	normativeBearing	prose	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000003d413020e28094204c6567616c20736f757263652061646d697373696f6e20616e6420636f6e74726f6c6c65642d706c616e20636f6e76657267656e63650300000000000000255632206c696e6561676520616e64206661696c2d636c6f73656420696e76617269616e7473	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000003d413020e28094204c6567616c20736f757263652061646d697373696f6e20616e6420636f6e74726f6c6c65642d706c616e20636f6e76657267656e63650300000000000000255632206c696e6561676520616e64206661696c2d636c6f73656420696e76617269616e7473:prose:1	22779	22983	443	445	96f766dd633e88872547eed3ab7b2db8c9d48b0c33aeb5bbed4a04dfcfa1806b	07461f3d6773225530fe1c5344535f4e63e9aee33c820f2fdad05abcd4332c63	-	-	-	-	-	0	15bce4580fa583e50b1dc6d971aea4584a9f9a9f8156027db2804fa6e0444dff	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	92b38e207928400b87b345b5cfb4104cc7498f172075ffea425fa0308769ecfe
1	UNIT	QUN-07b5093fea6b7ed0389798cd	QUN-07b5093fea6b7ed0389798cd	-	-	normativeBearing	prose	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67:prose:3	80778	80921	1380	1381	1a6a6c9f9d769d7b723e6b3c15e4b378bc7122f177490a75b277033963374efb	07b5093fea6b7ed0389798cd293a76d8230406b847beefda21475819985efc15	-	-	-	-	-	0	15bce4580fa583e50b1dc6d971aea4584a9f9a9f8156027db2804fa6e0444dff	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2306d4ec344f013dadb419bd8272fc57422ea57c9942fe03b9840bc8428923b0
1	UNIT	QUN-087c7e5a7a65cb3fc250b396	QUN-087c7e5a7a65cb3fc250b396	-	-	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000001644302d443220e280942044656570205363616e20233303000000000000001844303a20467265657a6520616e6420707265666c69676874	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000001644302d443220e280942044656570205363616e20233303000000000000001844303a20467265657a6520616e6420707265666c69676874:listLeader:2	53599	54024	972	977	4e6742fd98b0d08c33e643bd483a38d39403260f8045673e7101a575d7d261ee	087c7e5a7a65cb3fc250b3963f169f3585c3c0c988f4dbd260956822cbab7944	-	-	-	-	-	0	15bce4580fa583e50b1dc6d971aea4584a9f9a9f8156027db2804fa6e0444dff	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7ec75ecab0a773c38ddeb13486c3436182b8dc5ab902c97a72ee6ff0306d674c
1	UNIT	QUN-0948989c56a07dc20fab70fd	QUN-0948989c56a07dc20fab70fd	-	-	normativeBearing	prose	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000401000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000002d52302d523320e2809420486973746f726963616c2044656570205363616e20726573756c7420636c6f7375726503000000000000001a52323a20526f6f742d63617573652072656d6564696174696f6e04000000000000002a52656d6564696174696f6e20616e6420726563657274696669636174696f6e20696e76617269616e7473	qinao-unit-locator/v1:qhp1:0000000401000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000002d52302d523320e2809420486973746f726963616c2044656570205363616e20726573756c7420636c6f7375726503000000000000001a52323a20526f6f742d63617573652072656d6564696174696f6e04000000000000002a52656d6564696174696f6e20616e6420726563657274696669636174696f6e20696e76617269616e7473:prose:1	50103	50421	911	915	854f6bdfc1617c09133f9bc15718044308a853ac7e61b1a3441d1cbc9097ff6d	0948989c56a07dc20fab70fda776541f66793fe510e1600de02af47720830118	-	-	-	-	-	0	15bce4580fa583e50b1dc6d971aea4584a9f9a9f8156027db2804fa6e0444dff	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	51a5b33d71b5c963f9e95819bf925ceff352f931b0f5ad7385707ec44bfe59b1
1	UNIT	QUN-0957b04395a68cb236893eb9	QUN-0957b04395a68cb236893eb9	-	-	normativeBearing	prose	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000201000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374	qinao-unit-locator/v1:qhp1:0000000201000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374:prose:1	67115	67668	1194	1202	c79b7c1d2291c90184a1db654f82a2abb2cac5c3bc5e520752cd4e483be02986	0957b04395a68cb236893eb9660d475624731ceb328fafe69f52c3a67abcc07f	-	-	-	-	-	0	15bce4580fa583e50b1dc6d971aea4584a9f9a9f8156027db2804fa6e0444dff	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5c544a5a6b73220aef011a9a176d3eb0abd292c530f5069c72c1353308d34044
1	UNIT	QUN-0a06f5bb7a2eaeb21b289f44	QUN-0a06f5bb7a2eaeb21b289f44	-	-	normativeBearing	prose	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000201000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000003d413020e28094204c6567616c20736f757263652061646d697373696f6e20616e6420636f6e74726f6c6c65642d706c616e20636f6e76657267656e6365	qinao-unit-locator/v1:qhp1:0000000201000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000003d413020e28094204c6567616c20736f757263652061646d697373696f6e20616e6420636f6e74726f6c6c65642d706c616e20636f6e76657267656e6365:prose:1	19687	19819	394	395	f62e7116b4527fdd28060be21272dbfddf0c5c209714162ed49232abbd675136	0a06f5bb7a2eaeb21b289f4474a3417a3e11b67cc5978eea93da1b839f16f223	-	-	-	-	-	0	15bce4580fa583e50b1dc6d971aea4584a9f9a9f8156027db2804fa6e0444dff	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6fea7a11c57eeb518f0fc0a0f80ce5843ab32d9bad6db7a40ebe0400f70dd2e2
1	UNIT	QUN-0a47b2f2f041efd19c670d4b	QUN-0a47b2f2f041efd19c670d4b	-	-	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000201000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000003d413020e28094204c6567616c20736f757263652061646d697373696f6e20616e6420636f6e74726f6c6c65642d706c616e20636f6e76657267656e6365	qinao-unit-locator/v1:qhp1:0000000201000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000003d413020e28094204c6567616c20736f757263652061646d697373696f6e20616e6420636f6e74726f6c6c65642d706c616e20636f6e76657267656e6365:listLeader:9	22161	22229	431	431	afc3d8472bea092dccc8db5d7b292f8c7c27d5b52be9b8855dc8fd19b6dd2687	0a47b2f2f041efd19c670d4b3bcd986eceee9be881bc6c7bc88a7d711867ae32	-	-	-	-	-	0	15bce4580fa583e50b1dc6d971aea4584a9f9a9f8156027db2804fa6e0444dff	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	59a975be576dbc4789713df00c3b16a7cd9ebb86c12af56c565caec435132a2d
1	UNIT	QUN-0a4cfe1231edf168103bc2df	QUN-0a4cfe1231edf168103bc2df	-	-	normativeBearing	prose	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000003c413120e280942044757261626c65206964656e746974792c20726563656970742c20726574656e74696f6e2c20616e642068656164206b65726e656c0300000000000000275072652d707574207265736572766174696f6e2c20636c61696d2c20616e642062696e64696e67	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000003c413120e280942044757261626c65206964656e746974792c20726563656970742c20726574656e74696f6e2c20616e642068656164206b65726e656c0300000000000000275072652d707574207265736572766174696f6e2c20636c61696d2c20616e642062696e64696e67:prose:1	25813	25896	495	495	a131c8156d0c98129a5951844124571365109cf4bc28651924c03c4cbea5427f	0a4cfe1231edf168103bc2dfa54117fc8d8e22d958da2054530975c290e3aab6	-	-	-	-	-	0	15bce4580fa583e50b1dc6d971aea4584a9f9a9f8156027db2804fa6e0444dff	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	be860117d72e2a6e221d46e71149d17a725226e4a0dd2d2a03ae09628b5a90c8
1	UNIT	QUN-0b0c4063dee1177faeff9fcd	QUN-0b0c4063dee1177faeff9fcd	-	-	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000003c413120e280942044757261626c65206964656e746974792c20726563656970742c20726574656e74696f6e2c20616e642068656164206b65726e656c03000000000000001f496d6d757461626c65206964656e7469747920616e64207265636569707473	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e02000000000000003c413120e280942044757261626c65206964656e746974792c20726563656970742c20726574656e74696f6e2c20616e642068656164206b65726e656c03000000000000001f496d6d757461626c65206964656e7469747920616e64207265636569707473:listLeader:5	25217	25288	484	484	0a56a590bc04bccd8453c13cf3d11cf6da9c9c1e17a3cdd96844187064fb2471	0b0c4063dee1177faeff9fcd777dca0abb1d3034a23310e40a11f82e32c01c86	-	-	-	-	-	0	15bce4580fa583e50b1dc6d971aea4584a9f9a9f8156027db2804fa6e0444dff	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9c7a5876a06d2e7a817e605e611ba5d8ba6427a92f9d2f55681e11378eb53094
1	UNIT	QUN-0b8e2e6fb129ad01019acbf1	QUN-0b8e2e6fb129ad01019acbf1	-	-	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000028536f757263652d646973706f736974696f6e20636f6d706c6574656e65737320636f6e7472616374030000000000000042457665727920666f6c6c6f77696e6720636f6e646974696f6e206d75737420686f6c64206265666f726520696d706c656d656e746174696f6e20706c616e6e696e67:listLeader:2	68010	71662	1209	1256	518770a9d5e5ef1ef0b9e6b15bfecd8b7f0c981c2b848911590791f11b067b22	0b8e2e6fb129ad01019acbf15cd82081612e84162e613567595f57f28cc89b05	-	-	-	-	-	0	15bce4580fa583e50b1dc6d971aea4584a9f9a9f8156027db2804fa6e0444dff	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	825d1b3e1e5ef36d0fcbd107fb2b0562f642fe603be009c818add9e217b46c56
1	UNIT	QUN-0bd378404e388083d9589f6c	QUN-0bd378404e388083d9589f6c	-	-	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413220e28094204669786564207265636f766572792065766964656e6365206d617472697820616e642073656d616e74696320737461746503000000000000002f4576656e744c6f672c206c6567616379206772617068206d6967726174696f6e2c20616e642051696e616f4c6f6f70	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413220e28094204669786564207265636f766572792065766964656e6365206d617472697820616e642073656d616e74696320737461746503000000000000002f4576656e744c6f672c206c6567616379206772617068206d6967726174696f6e2c20616e642051696e616f4c6f6f70:listLeader:2	31391	31767	595	599	cd20a305c6c49a3daf3f28b08a1f62d477a873528ac2f1b0f0810773e4cd3827	0bd378404e388083d9589f6c18db380a724b9e7b2c80d71a8bcd1d098a219876	-	-	-	-	-	0	15bce4580fa583e50b1dc6d971aea4584a9f9a9f8156027db2804fa6e0444dff	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ec1f85d7fac26fa13dacb11b4d2869b917ad21de4b98ff9034bc02e1cbc1e3cd
1	UNIT	QUN-0bf62f001579efc4365a6f4e	QUN-0bf62f001579efc4365a6f4e	-	-	normativeBearing	listLeader	docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md	84346d35c8f366dca792f0c2e9fdbfb5161dc584	92869	1556	d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413220e28094204669786564207265636f766572792065766964656e6365206d617472697820616e642073656d616e7469632073746174650300000000000000134167656e7420616e64205375622d6167656e74	qinao-unit-locator/v1:qhp1:0000000301000000000000003451696e616f205265636f76657279205370696e6520412b20616e642044656570205363616e20436c6f737572652044657369676e020000000000000038413220e28094204669786564207265636f766572792065766964656e6365206d617472697820616e642073656d616e7469632073746174650300000000000000134167656e7420616e64205375622d6167656e74:listLeader:4	30570	30684	580	581	91dee38b3d2f80792f10f55a39e4771847586d582bb22e4d9221b1edaec865cd	0bf62f001579efc4365a6f4e56ee40ed2afe7ae9908cd6d3de6c609234368bc6	-	-	-	-	-	0	15bce4580fa583e50b1dc6d971aea4584a9f9a9f8156027db2804fa6e0444dff	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bdbb27f67abb8e5118756ef76d60e7d57c6a29cb2aabd593cf5900cfa35f4b6d
